id,first_name,last_name,position,team_id,team_abbreviation,team_city,height_feet,height_inches,weight_pounds
46400201,Dan,Swartz,,2,BOS,Boston,,,
46449661,Jordan,Sibert,,1,ATL,Atlanta,,,
167,Danilo,Gallinari,F,30,WAS,Washington,6.0,10.0,225.0
178,Eric,Gordon,G,24,PHX,Phoenix,6.0,4.0,215.0
21,D.J.,Augustin,G,11,HOU,Houston,6.0,0.0,183.0
666476,Moses,Brown,C,25,POR,Portland,,,
27924547,Lindy,Waters III,F,21,OKC,Oklahoma City,,,
18677986,Trey,Murphy III,F,19,NOP,New Orleans,,,
17896025,Jaden,Springer,G,23,PHI,Philadelphia,,,
17896026,Franz,Wagner,F,22,ORL,Orlando,,,
46404337,Rick,Roberson,,14,LAL,Los Angeles,,,
46404338,Wilmer,Hosket,,20,NYK,New York,,,
46404339,Mike,Lynn,,14,LAL,Los Angeles,,,
46404341,Willie,McCarter,,14,LAL,Los Angeles,,,
46404342,Johnny,Warren,,20,NYK,New York,,,
46404371,Don,May,,20,NYK,New York,,,
46405459,Odis,Allison,,10,GSW,Golden State,,,
46409545,Ed,Searcy,,2,BOS,Boston,,,
46409546,Ken,Boyd,,29,UTA,Utah,,,
46409547,Larry,Fogle,,20,NYK,New York,,,
46409548,Ken,Mayfield,,20,NYK,New York,,,
46409549,Perry,Warbington,,23,PHI,Philadelphia,,,
46409550,Greg,Lee,,25,POR,Portland,,,
46409551,Stan,Washington,,30,WAS,Washington,,,
46409552,Roland,Taylor,,8,DEN,Denver,,,
46409553,"Ted,",Hound,,8,DEN,Denver,,,
46409554,Phil,Sellers,,9,DET,Detroit,,,
46400202,Enoch,Olsen,,26,SAC,Sacramento,,,
46400203,John,Barnhill,,1,ATL,Atlanta,,,
46400204,Charles,Vaughn,,1,ATL,Atlanta,,,
46400205,John,Havlicek,,2,BOS,Boston,,,
46400206,Len,Chappell,,23,PHI,Philadelphia,,,
46400207,Bill,Bridges,,1,ATL,Atlanta,,,
46400208,Gene,Tormohlen,,1,ATL,Atlanta,,,
46400209,John,Rudometkin,,20,NYK,New York,,,
46400210,Ben,Warley,,23,PHI,Philadelphia,,,
46400211,Bob,Duffy,,1,ATL,Atlanta,,,
46400212,Zelmo,Beaty,,1,ATL,Atlanta,,,
46400213,Kevin,Loughery,,9,DET,Detroit,,,
46400214,Charlie,Hardnett,,30,WAS,Washington,,,
666821,KZ,Okpala,F,26,SAC,Sacramento,,,
46400215,Johnny,Cox,,30,WAS,Washington,,,
46399187,Donnie,Butcher,,20,NYK,New York,,,
46399188,Tom,Meschery,,10,GSW,Golden State,,,
46399189,Wayne,Yates,,14,LAL,Los Angeles,,,
44477062,Jamaree,Bouyea,G,25,POR,Portland,,,
46399190,Ray,Scott,,9,DET,Detroit,,,
46399191,Cleo,Hill,,1,ATL,Atlanta,,,
46399192,Paul,Neumann,,23,PHI,Philadelphia,,,
46399193,Ronald,Martin,,20,NYK,New York,,,
46399194,Cleveland,Buckner,,20,NYK,New York,,,
46399195,Bob,Wiesenhahn,,26,SAC,Sacramento,,,
46399196,Al,Butler,,20,NYK,New York,,,
46400216,Don,Nelson,,30,WAS,Washington,,,
46400217,Terry,Dischinger,,30,WAS,Washington,,,
46400218,Leroy,Ellis,,14,LAL,Los Angeles,,,
46400219,Wayne,Hightower,,10,GSW,Golden State,,,
46400220,Bill,McGill,,30,WAS,Washington,,,
46400221,Gene,Wiley,,14,LAL,Los Angeles,,,
46400222,Chet,Walker,,23,PHI,Philadelphia,,,
46409555,Ira,Terrell,,24,PHX,Phoenix,,,
46409556,William,Averitt,,13,LAC,LA,,,
46409557,Chuck,Williams,,13,LAC,LA,,,
46409558,Robin,Jones,,25,POR,Portland,,,
46409559,Eddie,Owens,,13,LAC,LA,,,
46409560,Luther,Burden,,20,NYK,New York,,,
46409561,Monte,Towe,,8,DEN,Denver,,,
46409563,Byron,Beck,,8,DEN,Denver,,,
46409567,Lou,Dampier,,27,SAS,San Antonio,,,
46400223,Tom,Stith,,20,NYK,New York,,,
46400224,Jack,Foley,,20,NYK,New York,,,
46400225,Hubie,White,,10,GSW,Golden State,,,
46400226,Paul,Hogue,,20,NYK,New York,,,
46400227,Porter,Meriwether,,23,PHI,Philadelphia,,,
46400228,Mel,Nowell,,30,WAS,Washington,,,
46400229,Dan,Tieman,,26,SAC,Sacramento,,,
46398679,Jackie,Moreland,,9,DET,Detroit,,,
46398680,Ron,Johnson,,14,LAL,Los Angeles,,,
46398681,William,Kennedy,,10,GSW,Golden State,,,
46401761,Jeff,Mullins,,1,ATL,Atlanta,,,
219,Al,Horford,C-F,2,BOS,Boston,6.0,10.0,245.0
104,Mike,Conley,G,18,MIN,Minnesota,6.0,1.0,175.0
666609,Rui,Hachimura,F,14,LAL,Los Angeles,,,
19465326,Jock,Landale,C,11,HOU,Houston,,,
166,Wenyen,Gabriel,F,14,LAL,Los Angeles,6.0,9.0,205.0
17895968,Daishen,Nix,F,18,MIN,Minnesota,,,
17553979,Jonathan,Kuminga,F,10,GSW,Golden State,,,
3547294,Kenyon,Martin Jr.,F,23,PHI,Philadelphia,,,
46409562,Al,Fleming,,21,OKC,Oklahoma City,,,
46409564,Joe,Pace,,30,WAS,Washington,,,
46409565,Phil,Walker,,30,WAS,Washington,,,
3547299,Sam,Merrill,G,6,CLE,Cleveland,,,
17895983,Ayo,Dosunmu,G,5,CHI,Chicago,,,
4197387,Vit,Krejci,G,1,ATL,Atlanta,,,
4197388,Marko,Simonovic,C,5,CHI,Chicago,,,
46401242,Jerry,Greenspan,,23,PHI,Philadelphia,,,
46401243,John,Windsor,,10,GSW,Golden State,,,
46401244,Mel,Peterson,,30,WAS,Washington,,,
46401245,Jerry,Harkness,,20,NYK,New York,,,
46401246,Roger,Strickland,,30,WAS,Washington,,,
46401247,Larry,Jones,,23,PHI,Philadelphia,,,
46401248,Emmette,Bryant,,20,NYK,New York,,,
46401249,Steve,Courtin,,23,PHI,Philadelphia,,,
46401250,Lucious,Jackson,,23,PHI,Philadelphia,,,
46401251,Barry,Kramer,,20,NYK,New York,,,
46401252,John,Thompson,,2,BOS,Boston,,,
46401253,George,Wilson,,26,SAC,Sacramento,,,
46401254,Happy,Hairston,,26,SAC,Sacramento,,,
46401255,Ron,Bonham,,2,BOS,Boston,,,
46401256,Gary,Bradds,,30,WAS,Washington,,,
46401257,Mel,Counts,,2,BOS,Boston,,,
46401258,Howard,Komives,,20,NYK,New York,,,
46401259,Willis,Reed,,20,NYK,New York,,,
46401260,Jim,Barnes,,20,NYK,New York,,,
46401261,Wali,Jones,,30,WAS,Washington,,,
46401262,Mccoy,McLemore,,10,GSW,Golden State,,,
3547301,Jae'Sean,Tate,F,11,HOU,Houston,,,
46401263,Bud,Koper,,10,GSW,Golden State,,,
3547302,Anthony,Gill,F,30,WAS,Washington,,,
17895994,Xavier,Sneed,F,4,CHA,Charlotte,,,
46401264,Charles,Nash,,10,GSW,Golden State,,,
46401265,Walt,Hazzard,,14,LAL,Los Angeles,,,
46401266,Joe,Caldwell,,9,DET,Detroit,,,
46398659,Wayne,Stevens,,26,SAC,Sacramento,,,
46398660,Bobby,Smith,,14,LAL,Los Angeles,,,
46398661,Maury,King,,2,BOS,Boston,,,
46398662,Jerry,West,,14,LAL,Los Angeles,,,
38017607,Kevon,Harris,G,22,ORL,Orlando,,,
17896027,Ziaire,Williams,G-F,15,MEM,Memphis,,,
38017656,Scotty,Pippen Jr.,G,14,LAL,Los Angeles,,,
17896067,Santi,Aldama,F,15,MEM,Memphis,,,
46398663,George,Lee,,9,DET,Detroit,,,
46398664,Harvey,Halbrook,,23,PHI,Philadelphia,,,
46398665,Bob,Boozer,,26,SAC,Sacramento,,,
46398666,Darrall,Imhoff,,20,NYK,New York,,,
46398667,Bob,McNeill,,20,NYK,New York,,,
46398668,Thomas,Sanders,,2,BOS,Boston,,,
46398669,Dave,Budd,,20,NYK,New York,,,
46398670,Oscar,Robertson,,26,SAC,Sacramento,,,
46398671,Joe,Roberts,,23,PHI,Philadelphia,,,
46398672,Don,Ohl,,9,DET,Detroit,,,
46398673,Howie,Jolliff,,14,LAL,Los Angeles,,,
46398674,Ralph,Davis,,26,SAC,Sacramento,,,
46398675,Fred,LaCour,,1,ATL,Atlanta,,,
46398676,Alvin,Attles,,10,GSW,Golden State,,,
46398677,Willie,Jones,,9,DET,Detroit,,,
46398678,Lenny,Wilkens,,1,ATL,Atlanta,,,
17896071,Isaiah,Livers,F,9,DET,Detroit,,,
57875092,Gui,Santos,F,10,GSW,Golden State,,,
56677738,Colin,Castleton,C,14,LAL,Los Angeles,,,
46394513,Jim,Brasco,,23,PHI,Philadelphia,,,
46410090,Tom,Barker,,1,ATL,Atlanta,,,
283,Brook,Lopez,C,17,MIL,Milwaukee,7.0,0.0,270.0
284,Robin,Lopez,C,17,MIL,Milwaukee,7.0,0.0,275.0
306,JaVale,McGee,C,26,SAC,Sacramento,7.0,0.0,270.0
33,Nicolas,Batum,F-G,23,PHI,Philadelphia,6.0,8.0,200.0
46393987,John,Pilch,,14,LAL,Los Angeles,,,
46393988,Don,Savage,,23,PHI,Philadelphia,,,
46393989,John,McConathy,,1,ATL,Atlanta,,,
46393990,Jerry,Fowler,,1,ATL,Atlanta,,,
46393991,Elmer,Behnke,,1,ATL,Atlanta,,,
46393992,Zeke,Sinicola,,9,DET,Detroit,,,
46393993,Paul,McConnell,,1,ATL,Atlanta,,,
46393994,Al,Masino,,1,ATL,Atlanta,,,
46393995,Gene,Rhodes,,49,INO,,,,
46393996,Robert,Zawoluk,,49,INO,,,,
46393997,Jim,Holstein,,14,LAL,Los Angeles,,,
46393998,Don,Meineke,,9,DET,Detroit,,,
46393999,Don,Henriksen,,45,BAL,,,,
46394000,Dick,Bunt,,45,BAL,,,,
46394001,Eddie,Miller,,45,BAL,,,,
46394002,Jim,Baechtold,,45,BAL,,,,
46394003,Francis,Mahoney,,2,BOS,Boston,,,
46394004,Bob,Priddy,,45,BAL,,,,
46394005,Dick,Surhoff,,20,NYK,New York,,,
46394006,Bob,Lochmueller,,23,PHI,Philadelphia,,,
46394007,Sherwin,Raiken,,20,NYK,New York,,,
46394008,Danny,Finn,,10,GSW,Golden State,,,
66,Dillon,Brooks,G-F,11,HOU,Houston,6.0,6.0,220.0
74,Thomas,Bryant,C,16,MIA,Miami,6.0,11.0,248.0
330,Monte,Morris,G,9,DET,Detroit,6.0,3.0,175.0
666489,Vlatko,Cancar,F,8,DEN,Denver,,,
2202,Kobi,Simmons,,4,CHA,Charlotte,,,
432,Edmond,Sumner,G,4,CHA,Charlotte,6.0,6.0,176.0
46409568,Butch,Feher,,24,PHX,Phoenix,,,
46409569,Willie,Wise,,8,DEN,Denver,,,
46409572,Andy,Walker,,29,UTA,Utah,,,
666767,Jordan,McLaughlin,G,18,MIN,Minnesota,,,
46394009,Jim,Mooney,,10,GSW,Golden State,,,
46394010,Mark,Workman,,10,GSW,Golden State,,,
46394011,Jack,McMahon,,26,SAC,Sacramento,,,
46394012,Ralph,Polson,,10,GSW,Golden State,,,
46394013,Bill,Mlkvy,,10,GSW,Golden State,,,
46394014,Gene,Conley,,2,BOS,Boston,,,
46394015,Dick,Groat,,9,DET,Detroit,,,
46394016,George,McLeod,,45,BAL,,,,
46394017,Jack,McCloskey,,10,GSW,Golden State,,,
46394018,Mike,O'Neill,,1,ATL,Atlanta,,,
46409573,Mo,Howard,,29,UTA,Utah,,,
46409574,Bo,Lamar,,14,LAL,Los Angeles,,,
46409576,Henry,Ward,,27,SAS,San Antonio,,,
46409577,Johnny,Neumann,,14,LAL,Los Angeles,,,
46409580,Phil,Hicks,,5,CHI,Chicago,,,
46409584,Marv,Roberts,,14,LAL,Los Angeles,,,
46409588,George,Karl,,27,SAS,San Antonio,,,
46409593,Mike,Barr,,26,SAC,Sacramento,,,
46409595,Marshall,Rogers,,10,GSW,Golden State,,,
1603383,Gabe,Vincent,G,14,LAL,Los Angeles,,,
147,Drew,Eubanks,F,24,PHX,Phoenix,6.0,10.0,245.0
3092,Haywood,Highsmith,,16,MIA,Miami,6.0,7.0,220.0
666511,Amir,Coffey,G,13,LAC,LA,,,
666925,Juan,Toscano-Anderson,F,29,UTA,Utah,,,
666675,DaQuan,Jeffries,F,20,NYK,New York,,,
666743,Terance,Mann,G,13,LAC,LA,,,
3547163,Mamadi,Diakite,F,6,CLE,Cleveland,,,
38017507,Andrew,Nembhard,G-F,12,IND,Indiana,,,
48248491,Chance,Comanche,C,25,POR,Portland,,,
3547289,Skylar,Mays,G,25,POR,Portland,,,
44477024,Stanley,Umude,G,9,DET,Detroit,,,
56677827,Anthony,Black,G,22,ORL,Orlando,,,
24102469,Malcolm,Hill,F,5,CHI,Chicago,,,
56677847,Emoni,Bates,F,6,CLE,Cleveland,,,
211,George,Hill,G,12,IND,Indiana,6.0,3.0,188.0
250,DeAndre,Jordan,C,8,DEN,Denver,6.0,11.0,265.0
136,Goran,Dragic,G,17,MIL,Milwaukee,6.0,3.0,190.0
189,Blake,Griffin,F,2,BOS,Boston,6.0,10.0,250.0
192,James,Harden,G,13,LAC,LA,6.0,5.0,220.0
404,Ricky,Rubio,G,6,CLE,Cleveland,6.0,4.0,190.0
231,Jaren,Jackson Jr.,F-C,15,MEM,Memphis,6.0,11.0,242.0
259,Kevin,Knox,F,9,DET,Detroit,6.0,9.0,215.0
666748,Cody,Martin,F,4,CHA,Charlotte,,,
399,Mitchell,Robinson,C,20,NYK,New York,7.0,1.0,240.0
413,Collin,Sexton,G,29,UTA,Utah,6.0,2.0,190.0
414,Landry,Shamet,G,30,WAS,Washington,6.0,5.0,188.0
419,Anfernee,Simons,G,25,POR,Portland,6.0,4.0,185.0
3089,Gary,Trent Jr.,,28,TOR,Toronto,6.0,6.0,205.0
457,Jarred,Vanderbilt,F,14,LAL,Los Angeles,6.0,9.0,214.0
462,Moritz,Wagner,C,22,ORL,Orlando,6.0,11.0,245.0
464,Lonnie,Walker IV,G,3,BKN,Brooklyn,6.0,5.0,205.0
666950,P.J.,Washington,F,4,CHA,Charlotte,,,
480,Kenrich,Williams,G-F,21,OKC,Oklahoma City,6.0,7.0,210.0
490,Trae,Young,G,1,ATL,Atlanta,6.0,2.0,180.0
22,Deandre,Ayton,C,25,POR,Portland,7.0,1.0,250.0
132,Luka,Doncic,F-G,7,DAL,Dallas,6.0,7.0,218.0
370,Theo,Pinson,G-F,7,DAL,Dallas,6.0,6.0,218.0
666442,Goga,Bitadze,C,22,ORL,Orlando,,,
666960,Lindell,Wigginton,G,17,MIL,Milwaukee,,,
46409570,Wil,Jones,,13,LAC,LA,,,
46409571,Jim,Bostic,,9,DET,Detroit,,,
46409575,Claude,Terry,,1,ATL,Atlanta,,,
46409578,Tate,Armstrong,,5,CHI,Chicago,,,
46409579,Wesley,Cox,,10,GSW,Golden State,,,
46409581,Tony,Robertson,,1,ATL,Atlanta,,,
46409582,Norm,Cook,,8,DEN,Denver,,,
46409583,Steve,Sheppard,,5,CHI,Chicago,,,
46409585,Steve,Green,,12,IND,Indiana,,,
46409587,Jim,Eakins,,17,MIL,Milwaukee,,,
46409589,Mike,Flynn,,12,IND,Indiana,,,
46409590,Bayard,Forrest,,24,PHX,Phoenix,,,
46409591,Wilson,Washington,,3,BKN,Brooklyn,,,
46409592,Greg,Griffin,,24,PHX,Phoenix,,,
46409594,Eric,Marsh,,10,GSW,Golden State,,,
666451,Bol,Bol,C,24,PHX,Phoenix,,,
666969,Zion,Williamson,F,19,NOP,New Orleans,,,
666423,RJ,Barrett,F-G,20,NYK,New York,,,
3547245,Tyrese,Haliburton,G,12,IND,Indiana,,,
3547253,Theo,Maledon,G,4,CHA,Charlotte,,,
3547275,Malachi,Flynn,G,28,TOR,Toronto,,,
3547276,Payton,Pritchard,G,2,BOS,Boston,,,
3547279,Lamar,Stevens,F,2,BOS,Boston,,,
3547285,Xavier,Tillman,F,15,MEM,Memphis,,,
17896089,Duane,Washington Jr.,G,20,NYK,New York,,,
38017693,Blake,Wesley,G,27,SAS,San Antonio,,,
56677833,Cason,Wallace,G,21,OKC,Oklahoma City,,,
56677848,Amari,Bailey,G,4,CHA,Charlotte,,,
173,Taj,Gibson,F,30,WAS,Washington,6.0,9.0,232.0
115,Stephen,Curry,G,10,GSW,Golden State,6.0,3.0,190.0
125,DeMar,DeRozan,G,5,CHI,Chicago,6.0,7.0,220.0
242,James,Johnson,F,12,IND,Indiana,6.0,8.0,240.0
214,Jrue,Holiday,G,2,BOS,Boston,6.0,4.0,205.0
236,Reggie,Jackson,G,8,DEN,Denver,6.0,3.0,208.0
251,Cory,Joseph,G,10,GSW,Golden State,6.0,3.0,193.0
79,Jimmy,Butler,G-F,16,MIA,Miami,6.0,8.0,232.0
54,Bojan,Bogdanovic,F,9,DET,Detroit,6.0,8.0,216.0
185,Draymond,Green,F,10,GSW,Golden State,6.0,7.0,230.0
275,Meyers,Leonard,F-C,17,MIL,Milwaukee,7.0,1.0,255.0
315,Khris,Middleton,F,17,MIL,Milwaukee,6.0,8.0,222.0
304,T.J.,McConnell,G,12,IND,Indiana,6.0,2.0,190.0
31,Will,Barton,G,28,TOR,Toronto,6.0,6.0,190.0
120,Dewayne,Dedmon,C,23,PHI,Philadelphia,7.0,0.0,245.0
129,Gorgui,Dieng,C,27,SAS,San Antonio,6.0,11.0,252.0
249,Tyus,Jones,G,30,WAS,Washington,6.0,2.0,196.0
487,Delon,Wright,G,30,WAS,Washington,6.0,5.0,183.0
405,D'Angelo,Russell,G,14,LAL,Los Angeles,6.0,5.0,198.0
447,Karl-Anthony,Towns,C,18,MIN,Minnesota,7.0,0.0,248.0
217,Richaun,Holmes,F-C,7,DAL,Dallas,6.0,10.0,235.0
272,Damion,Lee,G,24,PHX,Phoenix,6.0,6.0,210.0
493,Ivica,Zubac,C,13,LAC,LA,7.0,1.0,240.0
485,Justise,Winslow,F,25,POR,Portland,6.0,7.0,225.0
158,Dorian,Finney-Smith,F,3,BKN,Brooklyn,6.0,8.0,220.0
458,Fred,VanVleet,G,11,HOU,Houston,6.0,0.0,195.0
2175,Danuel,House Jr.,,23,PHI,Philadelphia,6.0,7.0,220.0
247,Derrick,Jones Jr.,F-G,7,DAL,Dallas,6.0,7.0,200.0
89,Alex,Caruso,G,5,CHI,Chicago,6.0,5.0,186.0
165,Markelle,Fultz,G,22,ORL,Orlando,6.0,4.0,200.0
199,Shaquille,Harrison,G,14,LAL,Los Angeles,6.0,4.0,190.0
27,Lonzo,Ball,G,5,CHI,Chicago,6.0,6.0,190.0
161,De'Aaron,Fox,G,26,SAC,Sacramento,6.0,3.0,175.0
434,Jayson,Tatum,F,2,BOS,Boston,6.0,8.0,208.0
324,Malik,Monk,G,26,SAC,Sacramento,6.0,3.0,200.0
229,Jonathan,Isaac,F,22,ORL,Orlando,6.0,10.0,210.0
421,Dennis,Smith Jr.,G,3,BKN,Brooklyn,6.0,3.0,195.0
347,Frank,Ntilikina,G,4,CHA,Charlotte,6.0,6.0,200.0
297,Lauri,Markkanen,F,29,UTA,Utah,7.0,0.0,240.0
322,Donovan,Mitchell,G,6,CLE,Cleveland,6.0,3.0,215.0
17896056,Luka,Garza,C,18,MIN,Minnesota,,,
46409586,Eugene,Kennedy,,11,HOU,Houston,,,
194,Montrezl,Harrell,F-C,23,PHI,Philadelphia,6.0,8.0,240.0
56677834,Keyonte,George,G,29,UTA,Utah,,,
56677846,Nick,Smith Jr.,G,4,CHA,Charlotte,,,
56677849,Kobe,Brown,F,13,LAC,LA,,,
56677850,Toumani,Camara,F,25,POR,Portland,,,
450,PJ,Tucker,F,13,LAC,LA,6.0,6.0,245.0
188,Jeff,Green,F,11,HOU,Houston,6.0,9.0,235.0
489,Thaddeus,Young,F,28,TOR,Toronto,6.0,8.0,221.0
401,Derrick,Rose,G,15,MEM,Memphis,6.0,3.0,200.0
472,Russell,Westbrook,G,13,LAC,LA,6.0,3.0,200.0
45,Patrick,Beverley,G,23,PHI,Philadelphia,6.0,1.0,185.0
184,Danny,Green,G-F,23,PHI,Philadelphia,6.0,6.0,215.0
319,Patty,Mills,G,1,ATL,Atlanta,6.0,0.0,180.0
436,Garrett,Temple,G-F,28,TOR,Toronto,6.0,6.0,195.0
301,Wesley,Matthews,G-F,1,ATL,Atlanta,,,
204,Gordon,Hayward,F,4,CHA,Charlotte,6.0,8.0,225.0
172,Paul,George,F,13,LAC,LA,6.0,9.0,220.0
228,Kyrie,Irving,G,7,DAL,Dallas,6.0,3.0,193.0
444,Tristan,Thompson,C-F,6,CLE,Cleveland,6.0,10.0,238.0
48,Bismack,Biyombo,C,15,MEM,Memphis,6.0,9.0,255.0
31890572,Gabe,York,G,12,IND,Indiana,,,
443,Klay,Thompson,G,10,GSW,Golden State,6.0,7.0,215.0
328,Marcus,Morris,F,23,PHI,Philadelphia,6.0,9.0,235.0
274,Kawhi,Leonard,F,13,LAC,LA,6.0,7.0,230.0
460,Nikola,Vucevic,C,5,CHI,Chicago,7.0,0.0,260.0
200,Tobias,Harris,F,23,PHI,Philadelphia,6.0,9.0,235.0
254,Luke,Kennard,G,15,MEM,Memphis,6.0,5.0,206.0
102,Zach,Collins,F-C,27,SAS,San Antonio,7.0,0.0,235.0
101,John,Collins,F-C,29,UTA,Utah,6.0,10.0,235.0
18,OG,Anunoby,F,28,TOR,Toronto,6.0,8.0,232.0
46392961,Gerry,Calabrese,,23,PHI,Philadelphia,,,
46392962,Art,Burris,,9,DET,Detroit,,,
46392963,Ed,Beach,,1,ATL,Atlanta,,,
46392964,Jim,Riffey,,9,DET,Detroit,,,
46392965,Norm,Mager,,45,BAL,,,,
46392966,Costic,Borsavage,,10,GSW,Golden State,,,
46392967,Dick,Schnittker,,42,WAS,,,,
46392968,Bill,Sharman,,42,WAS,,,,
46392969,Alan,Sawyer,,42,WAS,,,,
46392970,Chuck,Mrazovich,,49,INO,,,,
46392971,Hank,DeZonie,,1,ATL,Atlanta,,,
46392972,Ed,Gayda,,1,ATL,Atlanta,,,
46392973,Tommy,O'Keefe,,45,BAL,,,,
46392974,Earl,Lloyd,,42,WAS,,,,
9,Jarrett,Allen,C,6,CLE,Cleveland,6.0,11.0,237.0
4,Bam,Adebayo,C-F,16,MIA,Miami,6.0,10.0,255.0
201,Isaiah,Hartenstein,F-C,20,NYK,New York,7.0,0.0,249.0
265,Kyle,Kuzma,F,30,WAS,Washington,6.0,9.0,220.0
473,Derrick,White,G,2,BOS,Boston,6.0,4.0,190.0
17896036,Tre,Mann,G,21,OKC,Oklahoma City,,,
17896037,James,Bouknight,G,4,CHA,Charlotte,,,
17896038,Day'Ron,Sharpe,C,3,BKN,Brooklyn,,,
18678001,JT,Thor,F,4,CHA,Charlotte,,,
46393469,Leon,Blevins,,49,INO,,,,
56677851,Jaylen,Clark,G,18,MIN,Minnesota,,,
56677852,Andre,Jackson Jr.,G,17,MIL,Milwaukee,,,
171,Rudy,Gay,F,29,UTA,Utah,6.0,8.0,230.0
286,Kyle,Lowry,G,16,MIA,Miami,6.0,1.0,196.0
202,Josh,Hart,G,20,NYK,New York,6.0,5.0,215.0
135,PJ,Dozier,G-F,26,SAC,Sacramento,6.0,6.0,205.0
666786,Ja,Morant,G,15,MEM,Memphis,,,
666656,De'Andre,Hunter,F,1,ATL,Atlanta,,,
666956,Coby,White,G,5,CHI,Chicago,,,
666505,Brandon,Clarke,F,15,MEM,Memphis,,,
38017665,Darius,Days,F,11,HOU,Houston,,,
666581,Darius,Garland,G,6,CLE,Cleveland,,,
666626,Jaxson,Hayes,C,14,LAL,Los Angeles,,,
666400,Nickeil,Alexander-Walker,G,18,MIN,Minnesota,,,
666633,Tyler,Herro,G,16,MIA,Miami,,,
666682,Keldon,Johnson,F,27,SAS,San Antonio,,,
666818,Chuma,Okeke,F,22,ORL,Orlando,,,
17895854,Charles,Bassey,G,27,SAS,San Antonio,,,
3547241,Killian,Hayes,G,9,DET,Detroit,,,
3547242,Deni,Avdija,F,30,WAS,Washington,,,
3547243,Obi,Toppin,F,12,IND,Indiana,,,
3547244,Onyeka,Okongwu,F-C,1,ATL,Atlanta,,,
17553983,Trevelin,Queen,G,22,ORL,Orlando,,,
17896040,Jalen,Johnson,F,1,ATL,Atlanta,,,
17896044,Kessler,Edwards,F,26,SAC,Sacramento,,,
17553994,Davion,Mitchell,G,26,SAC,Sacramento,,,
666713,Romeo,Langford,G,27,SAS,San Antonio,,,
17553995,Austin,Reaves,G,14,LAL,Los Angeles,,,
666849,Kevin,Porter Jr.,G,11,HOU,Houston,,,
17896048,Cam,Thomas,G,3,BKN,Brooklyn,,,
666429,Darius,Bazley,F,24,PHX,Phoenix,,,
17896070,Usman,Garuba,F,10,GSW,Golden State,,,
17896073,Jalen,Suggs,G,22,ORL,Orlando,,,
38017687,Johnny,Davis,G,30,WAS,Washington,,,
38017688,Keegan,Murray,F,26,SAC,Sacramento,,,
38017689,AJ,Griffin,F,1,ATL,Atlanta,,,
38017690,Shaedon,Sharpe,G,25,POR,Portland,,,
46658323,Xavier,Cooks,,30,WAS,Washington,,,
38017691,TyTy,Washington Jr.,G,17,MIL,Milwaukee,,,
44477085,Quenton,Jackson,G,30,WAS,Washington,,,
38017692,Malaki,Branham,F,27,SAS,San Antonio,,,
38017695,Tari,Eason,F,11,HOU,Houston,,,
38017696,Nikola,Jovic,F,16,MIA,Miami,,,
38017697,Max,Christie,G,14,LAL,Los Angeles,,,
38017698,Mark,Williams,C,4,CHA,Charlotte,,,
38017699,Jeremy,Sochan,F,27,SAS,San Antonio,,,
56677855,Seth,Lundy,G,1,ATL,Atlanta,,,
56677856,Jordan,Miller,G,13,LAC,LA,,,
56677866,Leaky,Black,F,4,CHA,Charlotte,,,
56677870,Sir'Jabari,Rice,G,27,SAS,San Antonio,,,
46402258,John,Tresvant,,1,ATL,Atlanta,,,
46402259,Jim,Washington,,1,ATL,Atlanta,,,
46402260,Dick,Van,,20,NYK,New York,,,
46402261,John,Clemens,,20,NYK,New York,,,
46402262,Dave,Stallworth,,20,NYK,New York,,,
46402263,Jerry,Sloan,,30,WAS,Washington,,,
46402264,Billy,Cunningham,,23,PHI,Philadelphia,,,
46402265,Jon,McGlocklin,,26,SAC,Sacramento,,,
46408004,Harold,Fox,,13,LAC,LA,,,
46408008,Mark,Minor,,2,BOS,Boston,,,
46408009,Luther,Green,,23,PHI,Philadelphia,,,
38017700,Wendell,Moore Jr.,G,18,MIN,Minnesota,,,
38017701,Kendall,Brown,G,12,IND,Indiana,,,
38017703,Jalen,Williams,G-F,21,OKC,Oklahoma City,,,
46408510,Aaron,James,,29,UTA,Utah,,,
46408511,Wilbur,Holland,,1,ATL,Atlanta,,,
46408512,Glenn,Hansen,,26,SAC,Sacramento,,,
46408513,Phil,Lumpkin,,24,PHX,Phoenix,,,
46408514,John,Laskowski,,5,CHI,Chicago,,,
46408515,Leonard,Gray,,21,OKC,Oklahoma City,,,
46408516,Clyde,Mayes,,17,MIL,Milwaukee,,,
46408517,Talvin,Skinner,,21,OKC,Oklahoma City,,,
56677863,Azuolas,Tubelis,F,23,PHI,Philadelphia,,,
46402266,Bill,Buntin,,9,DET,Detroit,,,
46402267,Ron,Reed,,9,DET,Detroit,,,
46402268,Fred,Hetzel,,10,GSW,Golden State,,,
46402269,Joe,Strawder,,9,DET,Detroit,,,
46402270,Tom,Van,,9,DET,Detroit,,,
46402271,Keith,Erickson,,10,GSW,Golden State,,,
46402272,John,Fairchild,,14,LAL,Los Angeles,,,
46402273,Gail,Goodrich,,14,LAL,Los Angeles,,,
46402274,Bob,Warlick,,9,DET,Detroit,,,
46397629,Ray,Radziszewski,,10,GSW,Golden State,,,
38017730,Dominick,Barlow,F,27,SAS,San Antonio,,,
56677828,Gradey,Dick,G,28,TOR,Toronto,,,
